Target,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,CAT
380.1,3244,2616,1598,2,8,4,2,0,1,0,Some
411.4,4621,2390,1378,2,7,3,1,1,1,1,Yes
477.4,8897,3840,2356,2,10,4,1,1,1,0,No
430.1,6940,2528,1552,2,7,4,1,1,1,1,No
538,8348,3218,1914,2,14,4,2,2,1,1,No
410.8,4028,2926,1716,2,8,3,1,1,2,1,Yes
507.6,7155,4698,2227,1,8,4,2,0,1,1,No
480.9,7850,3286,2107,1.5,7,3,2,1,1,1,Yes
473.2,4380,2781,1737,2,6,3,1,1,1,1,Yes
324.7,4314,2714,1218,1,8,3,1,1,1,0,No
386.8,6154,2352,1327,2,6,3,1,1,1,1,No
343.4,4773,2951,1275,1,5,2,1,0,1,0,No
575.6,10547,3501,2277,2,8,4,1,1,1,2,Yes
343.3,5986,2884,1622,2,8,3,1,1,1,0,No
376,5000,2456,1334,2,6,3,1,1,1,1,No
465.1,6040,3182,1804,2,8,4,1,1,1,1,No
359.9,4127,4015,1737,1,8,3,1,0,1,1,No
513.6,4634,3083,2168,3,8,4,2,1,1,1,Yes
434.8,4018,3424,2029,2,12,4,1,1,1,1,No
340.6,5016,2284,1173,1.5,5,2,1,1,1,2,No
491.4,4198,2724,1700,2,7,4,1,1,1,1,No
430.8,10915,2358,1380,2,6,3,1,1,1,1,No
316.2,3661,2885,1715,2,8,4,1,0,1,0,Some
459.7,8390,2826,1680,2,8,4,1,1,1,1,No
413,5380,2811,1455,1.5,7,3,1,1,1,1,Yes
424.8,4710,2590,1610,2,8,3,1,1,1,1,Yes
370.5,5000,2237,1403,2,6,3,1,1,1,1,No
467.4,10311,3152,1944,2,8,4,1,1,1,1,Some
472.1,6110,2208,1486,2,7,4,1,1,1,1,Some
480.6,6600,3974,2023,1.5,7,3,2,0,1,1,Some
342.1,5307,2302,1464,2,6,3,1,0,1,0,No
292,4985,2112,972,1,5,2,1,0,1,0,No
377,5100,2809,1177,1,5,2,1,1,1,1,No
309.8,4000,2181,1350,2,6,3,1,0,1,1,No
413.4,4417,2635,2029,1.5,6,4,2,1,1,1,Yes
377.6,6790,2751,1524,2,8,3,3,0,1,1,Yes
363.8,3917,2491,1268,1.5,6,3,1,1,1,1,No
419.2,5250,3250,1878,2,10,5,1,1,1,1,No
459.4,6556,2745,1645,2,7,4,1,1,1,1,No
484.8,5030,4000,2210,2,9,4,1,1,1,1,No
429.9,9544,2951,1650,2,7,4,1,1,1,1,No
423.9,6006,3080,1671,2,6,3,1,1,1,1,Some
353.4,4710,2312,1326,2,6,3,1,1,1,0,No
387.4,4534,2368,1472,2,6,3,1,1,1,1,No
343.1,3714,2356,1350,2,6,3,1,1,1,1,No
807,15790,5260,2890,2,11,5,3,1,1,2,Some
428,6297,2527,1538,2,7,4,1,1,1,1,Yes
359,5842,2334,1274,2,6,3,1,1,1,1,Some
468.9,10915,2322,1494,2,8,3,1,1,1,1,No
412.4,6250,2975,1964,2,8,3,1,1,1,0,Some
364.4,5032,1825,1225,2,7,3,1,1,1,1,Some
368,4582,2452,1536,2,7,4,1,1,1,1,No
371.7,6032,2317,1327,2,6,3,1,1,1,0,No
358.8,2828,2272,1847,2,6,3,2,1,1,1,No
445.1,7498,2905,2065,1,6,2,2,0,1,1,No
303.2,5830,3130,1355,1,7,1,1,0,1,1,No
698.1,6800,5031,3461,2,11,6,3,1,1,1,Yes
421.2,7045,2699,1656,2,7,4,1,1,1,2,No
334.2,5400,1762,1164,2,6,3,1,0,1,0,No
327.6,3984,2327,1400,2,6,3,1,0,1,1,No
375.9,3750,1983,1231,2,8,3,1,0,1,1,No
447,5000,3249,1941,2,8,3,1,1,1,1,Some
338.1,5780,2190,1300,2,7,3,1,0,1,1,No
383.9,4800,3180,1454,1,6,3,2,0,1,1,No
386.7,4559,2507,1192,1,7,3,2,0,1,1,No
418.5,7320,2628,1749,2,7,3,1,1,1,1,No
389.1,8060,2730,1820,2,7,3,1,1,1,0,No
498,7932,3728,2234,2.5,9,6,2,1,1,1,Yes
391.2,3917,3642,1843,2,9,3,1,0,1,1,No
404.3,5500,2736,1624,2,7,4,1,1,1,0,No
355.2,3999,2458,1372,2,6,2,1,1,1,1,No
449.9,4931,3592,2129,2,8,4,2,1,1,1,No
353.4,4950,3488,1472,1,7,3,1,0,1,1,No
586.7,8690,3986,2043,2,7,4,2,1,1,1,Yes
315.2,5381,3103,1382,1,7,4,1,0,1,1,No
414.8,4097,2265,1425,2,7,3,2,0,1,1,No
381.3,4000,3198,1820,2,6,2,1,1,1,1,No
386.6,4715,2701,1622,2,7,3,2,0,1,0,No
599.3,10469,4055,2240,2,8,4,2,2,1,1,Yes
450.2,5032,4192,2583,2,9,4,1,1,1,1,No
490.1,6735,4385,2439,2,7,3,1,1,1,1,No
546,11385,2856,1991,1,7,2,1,2,1,2,No
425.8,7794,3830,2029,2,8,4,1,1,1,0,Yes
479,9965,2385,1361,2,6,3,1,1,1,1,No
390.8,7981,2394,1164,1,8,2,1,1,1,0,No
387.4,6030,2395,1915,1,5,3,1,0,1,1,No
382.2,5800,2937,1736,2,7,4,1,0,1,1,Some
344.8,5000,2216,1432,2,7,3,1,1,1,1,No
520.4,4940,4092,2362,2,8,5,2,1,1,1,Yes
468.8,10000,3619,2288,2,8,4,1,1,1,1,No
389.4,5600,3412,1541,1,8,4,1,1,1,1,No
500.3,7232,5206,2692,2,9,3,2,0,1,1,No
365.8,4793,2230,1444,2,7,3,1,1,1,1,Some
394.2,6154,2500,1440,2,6,3,1,1,1,1,No
356,6220,2118,1378,2,6,3,1,1,1,1,No
393.7,6032,2514,1516,2,7,3,1,1,1,1,Yes
479.9,4750,2768,1684,2,7,4,1,1,1,0,No
511.7,7500,3241,2148,1,8,3,3,1,1,1,No
413.4,5218,2948,1591,1.5,5,4,2,0,1,1,No
354.8,4519,2098,1440,2,7,3,1,1,1,1,No
415.1,4044,2257,1421,2,7,3,1,1,1,1,No
323,5045,2491,1233,1.5,5,2,1,0,1,0,No
438.1,5200,2820,1218,1,6,3,1,1,1,1,Yes
669.5,13850,6016,3470,2,11,5,2,1,1,1,No
354.9,6032,3525,1554,1,7,3,1,1,1,1,No
346.7,6589,3264,1440,1,5,3,1,0,1,1,No
338.2,4000,2670,1392,2,6,3,2,0,1,0,No
374,4550,2576,1459,2,6,3,1,1,1,1,No
472.9,5000,2868,1578,2,7,4,1,1,1,0,No
516.9,8121,3498,2001,2,8,4,1,1,1,1,Yes
384.3,4196,2872,1593,1.5,5,2,1,1,1,0,No
393.1,4400,3018,1676,1.5,7,3,2,0,1,0,Some
344.9,4380,2263,1300,2,6,3,1,1,1,1,No
624.2,12818,4373,2551,2,11,3,2,1,1,2,No
400.5,4717,2510,1495,2,8,4,1,1,1,1,No
439.2,5625,3535,2085,2,7,4,1,1,1,0,No
378.7,8600,2159,1242,2,7,3,1,0,1,1,No
767.5,13036,5981,3464,2,8,4,3,1,1,2,Yes
380.9,5175,2998,1508,1.5,9,3,2,0,1,1,No
373.5,5800,2787,1549,2,7,3,1,0,1,1,No
402.8,5000,2413,1371,2,7,3,1,1,1,0,No
574.9,11545,2700,1991,1,7,3,2,1,1,2,Yes
389.8,6160,2678,1690,2,6,3,1,1,1,1,No
342.5,4855,2792,1428,2,6,3,1,1,1,0,No
396.7,5055,2779,1704,2,7,4,1,1,1,1,No
662.2,11280,4449,2536,2,7,3,1,2,1,1,Yes
330.8,5532,1926,1300,2,6,3,1,1,1,1,No
328.8,4400,2752,1142,1,5,2,1,0,1,0,No
384.2,5122,2430,1530,2,6,4,1,1,1,1,Some
371.7,5209,3113,1400,1,7,3,1,0,1,1,No
404.4,8250,3076,1874,2,10,4,1,1,1,0,No
388.3,5000,2722,1700,2,8,4,1,0,1,1,No
368,4340,2368,1393,1.5,8,2,1,1,1,1,No
405.7,5884,2531,1472,2,7,4,1,1,1,1,No
424.2,5046,2799,1760,2,9,4,1,0,1,1,No
366.3,4743,2329,1465,2,7,3,1,1,1,1,No
713,15646,4558,2656,2.5,10,5,3,0,1,1,No
430.8,8312,2669,1470,2,7,3,1,1,1,1,No
364.9,5000,2260,1389,2,7,4,1,1,1,0,No
548.5,8424,3086,1988,1,6,3,1,1,1,2,No
359.6,6000,2730,1264,1,7,3,1,0,1,1,Yes
397.8,4713,2343,1404,2,6,3,1,0,1,1,Yes
466.3,9748,2356,1380,2,6,3,1,1,1,1,Yes
351.4,4500,2548,1355,1.5,5,2,1,0,1,0,No
454.6,6297,2952,1591,1.5,8,4,2,0,1,1,Yes
405.8,4610,3800,2002,1.5,6,3,1,0,1,1,No
334.5,4402,1848,1248,2,6,3,1,1,1,1,Yes
368.4,5175,2560,1354,1.5,8,4,2,0,1,1,No
359.1,5850,2246,1378,2,6,3,1,1,1,1,No
378.6,4716,3218,1615,1.5,6,3,2,1,1,1,Yes
464.8,5524,3296,2136,2,7,3,2,0,1,0,No
372.3,6575,2368,1884,1,5,3,1,1,1,1,No
267.495,2892,3021,1950,2,10,3,1,1,1,1,No
353.2,4309,2392,1464,2,6,3,1,1,1,1,No
541.7,10800,3026,1702,2,8,4,1,1,1,0,Yes
356.7,5000,2239,1413,2,8,4,1,1,1,0,Some
395.5,4873,2611,1500,1.5,7,3,1,1,1,2,No
484.5,8474,2844,1558,2,7,3,1,1,1,1,No
394.2,5050,2446,1666,2,7,3,1,1,1,1,No
412,4849,3511,2129,2,8,4,2,1,1,0,No
438.9,5800,3219,1902,2,7,3,1,1,1,1,No
356.9,5400,2385,1096,1,5,3,1,1,1,1,No
432.3,10769,2375,1377,2,6,3,1,1,1,1,No
386,7417,2628,1387,1.5,6,3,1,1,1,1,No
386.9,6632,2051,1274,2,6,3,1,1,1,1,No
416.2,4440,3074,1832,2,8,4,2,0,1,0,No
495.2,8767,3456,1846,2,8,3,1,1,1,1,Yes
426.3,7190,2874,1626,2,8,3,2,1,1,1,No
402.9,5856,3164,1908,2,7,2,2,0,1,1,No
370.8,5363,2659,1687,2,7,3,1,1,1,1,No
347.5,4124,2009,1231,2,7,3,1,1,1,1,No
449.8,4645,2839,1709,2,9,3,2,1,1,0,No
433.1,5280,3224,2022,2,7,4,1,1,1,0,No
612.6,6150,3667,2726,2,10,4,2,2,1,1,No
348.4,5200,2126,1378,2,6,3,1,1,1,1,No
314.2,4728,2244,1352,2,6,3,1,1,1,0,No
274.7,4800,1804,902,1,4,2,1,0,1,0,No
363.3,8500,2439,1064,1,6,2,1,0,1,0,No
416,7242,2338,1446,2,7,3,1,1,1,1,Yes
319.7,6546,2955,1310,1,4,2,1,0,1,1,No
423.4,4450,2570,1558,2,7,3,1,0,1,1,No
513.7,9323,3108,1924,2,9,4,1,1,1,1,No
318.3,3300,2213,1260,2,6,3,1,1,1,1,No
473.4,9449,3685,1855,1,8,4,1,1,1,1,Yes
331.1,4080,2682,1528,2,6,3,1,0,1,0,No
444.7,8250,2430,1446,2,8,3,1,1,1,1,No
606.1,12029,5068,2874,2,8,4,1,1,1,1,No
530.7,8403,3887,1974,2,10,4,2,1,1,1,No
308.8,4324,3121,1400,1,7,3,1,0,1,0,No
364.6,4133,2558,1460,2,6,3,1,1,1,1,Some
543.4,7425,2908,1760,2,7,3,1,2,1,1,No
405.5,4750,3408,1790,2,10,4,1,1,1,1,No
359.9,5000,2988,1550,1.5,6,2,1,1,1,1,No
393.8,6526,2638,1148,1,7,3,1,1,1,1,No
514.9,10800,3544,2133,2,7,3,1,1,1,0,No
267.3,4000,1937,936,1,5,2,1,0,1,0,No
400.8,6670,3040,1489,1.5,6,3,1,1,1,1,Yes
393.9,4281,2568,1454,1.5,9,3,2,0,1,1,No
413.7,5210,2472,1504,2,7,3,1,1,1,1,Some
362.6,6340,2221,1051,1,5,2,1,0,1,1,No
422.2,4661,2546,1536,2,7,3,1,1,1,1,No
361,5500,2400,1075,1,9,4,2,0,1,1,No
484.7,12375,2736,1494,2,6,3,1,1,1,1,Yes
425.4,6803,2408,1610,2,6,3,1,1,1,1,No
447,3600,2514,1508,2,6,3,1,1,1,1,Yes
545.9,11041,3952,1920,1,7,3,2,0,1,2,No
322,5400,1752,792,1,4,2,1,0,1,1,No
487.1,8455,4787,3026,2.5,9,4,1,0,1,1,Some
372.3,4597,2156,1248,2,6,3,1,0,1,1,Yes
348.2,4349,1832,1124,2,8,3,1,1,1,1,No
360.1,4556,2320,1364,2,7,3,1,1,1,1,No
621.8,9092,5405,2961,2,9,3,2,1,1,2,No
630.7,8355,5321,2854,2,10,4,2,2,1,2,No
712.5,13340,6807,3771,2,12,6,2,0,1,1,No
268.5,4000,2134,912,1,5,2,1,0,1,0,No
377.9,9471,1976,1326,2,6,3,1,1,1,1,Some
466,5000,3676,1945,2,7,3,1,1,1,1,No
632.6,8520,4373,2469,2,12,6,2,1,1,1,Yes
395.6,6382,2925,1584,1.5,7,4,2,0,1,1,No
474.8,6670,2807,1650,2,6,3,1,1,1,1,No
351.1,4050,1970,1423,1.5,6,2,1,0,1,0,No
324.9,3635,2463,1075,1,6,3,1,0,1,1,No
381.8,5500,2796,1800,2,6,3,1,0,1,0,No
430.8,7091,2656,2171,1,6,3,1,0,1,1,No
469.3,14029,2341,1350,2,6,3,1,1,1,0,No
399.4,5500,3192,1938,2,8,4,1,1,1,0,Some
387.3,4500,2512,1238,1.5,7,3,2,0,1,1,No
490.1,9000,4123,2285,2,11,4,1,1,1,1,Some
376.1,6247,3378,1383,1,7,3,1,0,1,1,No
382.1,5232,2302,1396,2,6,3,1,1,1,1,No
473.6,6860,2864,1652,2,6,3,1,1,1,1,No
485.5,6252,2587,1615,2,9,3,1,1,1,1,Yes
338.5,3525,2016,960,1,5,2,1,0,1,0,No
301.5,4225,2357,1026,1,5,3,1,0,1,1,No
361.7,4000,3827,1613,1,6,3,1,0,1,0,No
511.7,13593,2608,1476,2,7,3,1,1,1,1,Yes
384.7,6075,2867,1527,2,8,4,1,1,1,0,No
365.4,3365,2424,1075,1,8,3,2,0,1,1,No
330.1,3842,1916,1194,2,6,2,1,0,1,1,No
772.1,8400,6382,3496,2,12,8,3,1,1,2,Yes
559,8400,4592,2691,2,10,5,1,1,1,1,No
339.2,3080,2167,1260,2,6,3,1,1,1,1,No
475,5000,3216,2040,2,7,4,1,1,1,1,Yes
625.9,10848,3452,2671,1,7,3,3,0,1,2,No
617.3,7650,4123,2088,2,8,4,1,1,1,1,No
332.6,5122,1664,792,1,5,2,1,0,1,1,No
340.656,4620,2672,1442,1.5,6,3,2,0,1,1,Yes
473.5,4594,2790,1894,2,6,3,2,0,1,1,No
447.1,3525,3130,1632,1.5,6,3,2,0,1,1,Yes
384,7492,2548,1581,2,7,4,1,1,1,1,No
331.1,4500,2180,952,1,4,2,1,1,1,0,No
639.6,8849,4521,2686,2,10,6,3,0,1,1,Yes
335.4,5000,2826,1252,1,6,2,1,0,1,1,Some
526,8240,5371,2974,2,8,5,2,2,1,1,Some
432.3,6665,3232,2012,2,7,3,1,1,1,1,No
484.7,6761,2900,1664,2,8,3,2,1,1,1,No
428.8,6250,3450,1885,2,9,5,1,0,1,1,No
321.9,4613,2308,1553,1,7,3,1,1,1,1,No
321.6,4232,2176,1056,1,5,2,1,0,1,1,No
385.5,4692,2268,1352,2,7,3,1,1,1,1,Some
405.1,7753,2446,1726,2,8,4,1,1,1,1,No
360.5,5407,2721,1750,2,7,4,1,0,1,0,No
445.9,5000,2696,1537,2,7,3,1,1,1,0,No
564.9,5500,4504,2352,2,8,4,1,2,1,1,No
432.5,4992,2520,1834,1,5,3,1,0,1,1,Yes
381.3,6075,2459,1468,2,8,4,1,1,1,2,Some
348.8,4620,2584,1442,1.5,6,3,2,0,1,0,No
356,3430,2438,1612,2,7,4,1,1,1,1,No
734.5,6699,4127,2663,2,9,4,2,1,1,0,Yes
387,7808,2368,1380,2,7,3,1,1,1,1,Some
355.5,6407,2008,1152,2,6,3,1,0,1,1,No
546.6,8400,4411,2190,2,7,4,1,1,1,1,Some
309.1,5625,2084,1000,1,5,2,1,0,1,1,No
449.7,9506,3995,2130,2,10,5,1,0,1,1,No
332.8,5000,2562,1145,1,6,3,2,0,1,1,No
408.3,7000,2676,1518,2,7,3,1,1,1,1,No
292.4,4265,1980,950,1,5,2,1,0,1,1,No
351.6,6345,1926,1128,2,6,3,1,0,1,1,No
588.6,8547,4238,2514,2,9,5,2,1,1,1,Yes
490.6,4362,3631,1847,1.5,7,4,2,0,1,1,Yes
367.1,3371,2676,1523,2,9,3,1,1,1,1,Yes
401.3,6075,2468,1400,2,6,3,1,1,1,1,No
369.7,7404,2356,1132,1,7,3,1,1,1,1,No
463.4,6555,2642,1718,2,8,4,2,0,1,1,Yes
403.9,3430,2606,1612,2,7,3,1,0,1,1,No
383.5,5500,2853,1706,2,7,4,1,0,1,0,Yes
395.2,5000,2677,1608,2,7,3,1,1,1,1,Yes
450.1,5400,3512,2013,2,7,4,2,1,1,1,Some
424.8,6500,4151,1777,1,6,3,1,1,1,1,No
399.2,5137,2758,2002,2,8,4,2,1,1,1,Some
377.9,5000,2753,1804,2,8,3,1,1,1,1,No
351.9,6278,2804,1260,1,6,2,1,1,1,1,No
279.3,4111,2346,1053,1,5,1,1,0,1,1,No
394.6,7000,2247,1344,2,6,3,1,0,1,1,No
475.1,20181,3467,2179,2,7,3,1,0,1,0,No
478.5,5000,3072,1980,2,8,4,2,0,1,1,Yes
382.5,4500,2704,1776,2,8,3,1,1,1,1,No
428.2,3430,3154,1882,2,7,4,2,0,1,1,No
1217.8,46411,7144,4037,2,8,5,3,1,1,3,No
390.1,6800,2736,1242,1,8,3,1,1,1,1,Yes
553.9,12600,3961,2309,2,9,6,1,0,1,1,No
413,7316,4340,1948,1,7,4,1,1,1,1,No
390.8,6250,3319,1947,2,7,3,1,1,1,0,No
389.2,5064,2270,1459,2,6,3,1,1,1,1,No
394.9,5443,2450,1540,2,6,3,1,0,1,1,No
430.6,6894,2771,2187,1,11,3,2,0,2,2,No
463.7,6057,2356,1581,2,7,4,1,1,1,1,No
411.6,6620,2678,1405,2,8,3,1,1,1,2,No
593.7,4926,3922,2846,2.5,10,5,2,1,1,1,No
520.9,8297,3716,2344,2,7,4,1,0,1,1,No
353.3,6297,2036,1291,2,7,3,2,0,1,1,No
386,4725,2362,1312,2,7,3,1,0,1,1,No
445.8,7803,3096,1952,2,7,3,1,1,1,1,No
627,6250,5026,2845,2.5,7,4,3,1,1,1,No
632.9,9973,3716,2160,2,9,3,2,1,1,1,Some
330.1,4200,2716,998,1,5,2,1,0,1,1,No
575.8,6238,4122,3078,2,8,3,2,1,1,0,Some
421.5,6641,2475,1538,2,7,3,1,1,1,1,Yes
353.1,4995,2796,1277,1,6,3,1,0,1,0,No
358.2,6500,3776,1624,1,7,3,1,0,1,1,No
447.6,11000,2561,1584,2,7,3,1,2,1,1,No
511.7,7190,3577,1688,1.5,11,4,2,0,1,1,No
695.6,5805,5442,3667,2.5,10,5,3,0,1,1,No
378.2,5359,2338,1484,2,6,3,1,1,1,1,No
399.1,5476,2850,1712,2,6,3,1,0,1,1,No
506.5,6613,3813,2063,2,8,4,3,0,1,1,No
501.1,6844,3202,2296,1,6,3,1,1,1,1,Some
423.2,6675,2279,1519,2,7,3,1,1,1,1,No
284.1,4322,2232,1042,1,6,3,1,0,1,1,No
577.5,13580,4978,3249,2.5,8,5,2,1,1,3,No
742.4,12600,6224,3298,2,11,7,2,1,1,2,Yes
506.9,6198,2776,1688,2,7,3,2,0,1,1,No
376.7,7159,2601,1114,1,7,3,1,1,1,1,Yes
336.8,5775,1992,1152,2,5,3,1,0,1,1,No
429.6,3975,3121,1884,2,7,3,1,1,1,1,Yes
393.6,6015,2748,1694,2,7,4,1,1,1,1,No
759.6,13300,6249,3682,2,10,4,2,1,1,1,No
447.5,5000,3148,1877,2,8,3,2,0,1,0,No
355.6,4916,2244,1380,2,7,3,1,1,1,1,No
483,7516,5125,2768,2,11,4,1,1,1,2,Yes
515.6,5500,5499,2912,2.5,9,5,1,1,1,1,No
251,6742,2736,1238,1,7,4,1,0,1,0,No
482.7,6250,3337,2045,2.5,8,4,2,1,1,0,Yes
481.1,5834,3810,2016,2,9,5,2,0,1,1,Yes
468,5510,2596,1594,2,6,3,2,1,1,1,Yes
351.7,5242,2612,1485,2,6,3,1,1,1,1,No
390.8,5781,2815,1607,2,7,3,1,0,1,1,No
431.5,7588,2740,1734,2,6,3,1,1,1,1,No
515.8,7254,2778,1871,2,8,3,1,1,1,1,No
472.8,5134,3683,1807,2,8,4,2,0,1,1,No
562.9,7033,3512,2300,2,8,4,2,1,1,2,No
433,5949,3148,1944,1,7,2,2,0,1,2,No
631.6,9966,4049,2344,2,9,3,1,1,1,1,No
340,6800,2477,1198,1,7,4,2,0,1,1,No
529.4,6783,3071,1728,2,7,3,1,1,1,1,No
372.7,5500,2650,1544,2,7,3,1,0,1,1,No
347.7,4842,2150,1303,2,6,2,1,0,1,1,No
360.7,5775,2456,1354,2,7,3,1,1,1,1,No
458.5,5299,3186,1813,2,8,5,1,1,1,1,No
445.9,5500,3890,2110,2,9,4,1,2,1,1,No
378,6650,2496,1075,1,6,3,1,0,1,1,No
446,5500,4058,2108,2,8,4,1,1,1,0,No
587,8400,5493,3209,2,12,4,1,1,1,1,No
483.7,9840,4214,2106,1.5,7,4,2,0,1,2,No
481,7373,3220,1761,1.5,6,4,2,0,1,1,No
368.3,5221,2958,1828,2,7,3,1,1,1,1,No
390.4,3277,2054,1325,2,6,3,1,1,1,1,No
627.8,7063,5157,3063,2,9,5,2,1,1,1,Yes
697,6322,4568,2851,2.5,9,5,2,2,1,3,Yes
453.9,6942,2226,2025,2,6,2,2,1,1,1,Yes
613.8,8025,4031,2884,2,8,3,2,1,1,1,Yes
340.3,6000,2023,888,1,5,2,1,0,1,1,No
435.9,6647,3302,1880,2,9,4,1,1,1,0,No
590.3,7500,4110,2331,2,8,3,2,1,1,1,Yes
376.2,6097,2768,1756,2,8,4,1,1,1,1,No
512.3,13654,3319,1939,2,8,3,1,1,1,1,Some
506.7,7037,4964,2829,2,9,5,1,1,1,0,Yes
390.9,6800,2514,1961,1,8,4,1,1,1,2,No
345,3224,2213,1274,2,6,3,1,1,1,1,No
428,5500,2619,1599,2,8,4,2,0,1,1,Some
307.9,5099,1917,862,1,5,2,1,0,1,0,No
455.2,6250,4804,2678,2,9,4,2,0,1,1,No
388,7218,2690,1395,2,7,3,1,1,1,1,No
430.4,6013,3791,2007,2,7,4,1,1,1,1,No
791.6,7629,6321,3521,2,12,6,4,1,1,2,Yes
341.8,3810,2026,1248,2,6,3,1,0,1,1,No
498.6,12241,2432,1470,2,7,4,1,1,1,1,No
372.9,5202,2386,1516,2,8,4,1,1,1,1,No
512.6,8400,5106,2645,2,12,4,2,1,1,0,No
441.4,5388,2850,1643,2,7,4,2,1,1,2,No
409.5,5397,2455,1530,2,6,3,1,1,1,2,Yes
381.6,5500,2775,1598,2,7,4,1,1,1,0,No
351.1,4640,2208,1378,2,7,3,1,0,1,1,No
419.2,5590,3597,2151,2,8,3,1,1,1,1,No
405.1,6050,2802,1698,2,9,4,1,1,1,1,Yes
635.9,8468,5646,3183,2,8,4,2,2,1,1,No
363.1,6464,2218,925,1,6,3,1,1,1,1,No
549.4,6566,4169,2674,2,9,5,2,2,1,1,No
509.5,6888,4457,2473,2,10,6,2,1,1,1,Some
459.7,6250,2844,1740,2,10,4,1,2,1,1,No
375.2,5500,2684,1600,2,7,2,2,0,1,1,No
371.8,6528,3053,1247,1,6,2,1,0,1,0,No
483.4,6645,2620,2329,1,9,3,2,0,1,1,Yes
371.6,5775,2392,1298,2,6,3,1,0,1,1,No
301.4,3808,2036,1248,2,6,3,1,0,1,0,No
643.1,12600,5623,3040,2,10,6,1,1,1,0,No
588,6876,4092,2527,2.5,7,3,2,1,1,1,Some
571.3,7981,4580,2480,2,11,6,2,1,1,1,No
351.6,6296,2426,1224,1.5,7,3,1,1,1,1,No
434.3,7089,2929,1488,1.5,9,3,2,0,1,0,Yes
554.3,8434,3536,2080,2,8,3,1,1,1,1,No
375.9,5830,2623,1440,2,6,3,1,1,1,1,No
452,5500,4504,2627,2,8,4,1,0,1,1,No
637.5,9775,5687,3184,2,7,3,2,1,1,2,No
408.4,7218,2421,1400,2,7,3,1,1,1,0,No
428,4675,2767,1778,2,7,3,1,0,1,1,No
403.2,6079,2652,1664,2,7,3,1,1,1,1,Yes
425.3,6912,2595,1606,2,7,3,2,1,1,1,No
519.8,6145,3008,1774,1.5,8,3,1,1,1,1,Yes
669.9,8207,4322,2843,2,8,4,2,2,1,1,No
389.1,6483,2642,1562,2,7,3,1,1,1,1,No
406.8,5795,2928,1844,2,7,4,1,1,1,2,No
453.4,7571,2820,1950,2,7,3,2,0,1,1,Yes
370.1,6100,2430,1590,2,7,4,1,1,1,1,No
475.7,5800,3736,2184,2,11,4,2,1,1,0,No
362.4,4317,2264,1440,2,7,3,1,0,1,1,Some
322.1,4400,2995,1365,1,5,2,1,0,1,0,No
415.7,5775,3016,1650,2,8,3,1,1,1,1,No
312.5,5742,2990,1558,1.5,6,4,1,1,1,0,No
621.1,11198,5253,2921,2,10,4,2,1,1,2,Yes
445.4,5908,3218,1889,2,8,4,1,1,1,1,Some
448.1,8290,3116,1792,2,7,3,1,1,1,1,No
371.1,5500,2056,1070,1.5,6,3,1,0,1,1,No
386.2,6116,2496,1530,2,7,3,1,1,1,1,No
494.4,6954,3911,2138,2.5,11,6,2,1,1,1,No
412.4,6968,2778,1894,2,8,3,1,0,1,1,No
475.5,5065,2840,1696,2,8,4,1,1,1,1,No
602.2,12600,4564,2457,2,9,6,1,1,1,0,Some
426,7218,2800,1456,1,6,3,1,1,1,1,Yes
383.1,6180,2601,1500,2,6,3,1,1,1,1,No
507.1,6942,4591,2913,2,7,4,1,1,1,1,Yes
649.2,12526,4751,2365,2,8,4,2,1,1,1,No
447.1,7759,4099,2145,1.5,8,4,2,1,1,0,Some
466.4,7970,4209,2345,2,10,4,2,0,1,0,No
307.2,4400,2520,1123,1,6,3,1,0,1,1,No
371.9,6145,2328,1306,1.5,7,4,2,0,1,1,No
532.1,6424,3566,2438,2.5,8,4,2,1,1,1,Yes
546.5,8250,3834,2468,2,9,3,1,1,1,1,No
385.7,6152,2368,1544,2,7,3,1,0,1,1,No
477.3,6694,3822,2265,2,8,4,1,1,1,1,No
461.2,6171,2984,1588,2,7,3,1,1,1,1,Yes
408.2,6300,2408,1608,2,7,3,1,1,1,1,Yes
331,3702,2583,1620,2,7,3,1,1,1,0,No
392.8,6390,2638,1627,2,8,4,1,1,1,1,No
331.9,6381,1828,1125,1,5,2,1,0,1,1,No
541.7,9885,4726,2295,1.5,6,3,2,1,1,1,No
395.7,4673,2265,1350,2,6,3,1,0,1,1,Yes
390.6,6978,2621,1598,2,7,4,1,1,1,0,No
420.2,7036,3267,1793,2,9,4,1,1,1,0,No
404.7,6250,3299,1802,2,7,3,1,0,1,0,Yes
366.2,5403,2103,1352,2,6,3,1,0,1,1,No
424.9,6448,2430,1452,2,7,3,1,1,1,1,Yes
311.3,4500,2496,1123,1,6,3,1,0,1,1,No
332.6,7681,1108,1033,1,5,2,1,0,1,0,No
408.8,7218,2946,1428,1.5,6,2,1,1,1,1,Yes
382.7,5198,2538,1627,2,8,4,1,1,1,1,No
666.4,12137,5600,3462,2.5,11,6,2,0,1,1,Yes
426.4,9236,2916,1680,2,7,4,1,1,1,1,No
314.1,6000,1527,672,1,5,2,1,0,1,1,No
419.5,6145,2640,1592,2,7,4,1,1,1,2,No
394.2,6420,2894,1816,2,7,3,1,1,1,1,No
258.1,6308,2102,1011,1,5,2,1,0,1,1,No
385.8,4502,2880,1568,2,7,3,1,1,1,1,No
